Store No.,Date,Time,Millisecond,U-1-Total,I-1-Total,P-1-Total,S-1-Total,Q-1-Total,PF-1-Total,FreqU-1-Total,U-2-Total,I-2-Total,P-2-Total,S-2-Total,Q-2-Total,PF-2-Total,FreqU-2-Total,U-3-Total,I-3-Total,P-3-Total,I-3-Total,Q-3-Total,PF-3-Total,FreqU-3-Total,P-SigmaA-Total,S-SigmaA-Total,Q-SigmaA-Total
85,  2022/02/24,16:01:25,100,254.008,0,-2.00E+00,0.00E+00,0.00E+00,   Error ,60.002,253.997,0,1.00E+00,0.00E+00,0.00E+00,   Error ,60.002,253.933,0,1.00E+00,0,0.00E+00,   Error ,60.002,0.00E+00,0.00E+00,0.00E+00
86,  2022/02/24,16:01:26,102,254.002,0,1.00E+00,0.00E+00,0.00E+00,   Error ,60.002,254.003,0,1.00E+00,0.00E+00,0.00E+00,   Error ,60.003,253.944,0,-1.00E+00,0,0.00E+00,   Error ,60.002,0.00E+00,0.00E+00,0.00E+00
87,  2022/02/24,16:01:27,107,254.021,0,-1.00E+00,0.00E+00,0.00E+00,   Error ,60.002,253.998,0,1.00E+00,0.00E+00,0.00E+00,   Error ,60.002,253.952,0,-1.00E+00,0,0.00E+00,   Error ,60.002,-2.00E+00,0.00E+00,0.00E+00
88,  2022/02/24,16:01:28,101,253.996,0,-2.00E+00,0.00E+00,0.00E+00,   Error ,60.002,253.991,0,1.00E+00,0.00E+00,0.00E+00,   Error ,60.001,253.936,0,0.00E+00,0,0.00E+00,   Error ,60.002,-1.00E+00,0.00E+00,0.00E+00
89,  2022/02/24,16:01:29,103,254.017,0,-2.00E+00,0.00E+00,0.00E+00,   Error ,60.002,253.987,0,-1.00E+00,0.00E+00,0.00E+00,   Error ,60.002,253.945,0,0.00E+00,0,0.00E+00,   Error ,60.002,-2.00E+00,0.00E+00,0.00E+00
90,  2022/02/24,16:01:30,108,254.019,0,-1.00E+00,0.00E+00,0.00E+00,   Error ,60.001,254.013,0,0.00E+00,0.00E+00,0.00E+00,   Error ,60.003,253.935,0,2.00E+00,0,0.00E+00,   Error ,60.002,1.00E+00,0.00E+00,0.00E+00
91,  2022/02/24,16:01:31,102,254.011,0,0.00E+00,0.00E+00,0.00E+00,   Error ,60.003,254.003,0,0.00E+00,0.00E+00,0.00E+00,   Error ,60.003,253.936,0,2.00E+00,0,0.00E+00,   Error ,60.002,3.00E+00,0.00E+00,0.00E+00
92,  2022/02/24,16:01:32,103,254.015,0,-1.00E+00,0.00E+00,0.00E+00,   Error ,60.002,254.004,0,-1.00E+00,0.00E+00,0.00E+00,   Error ,60.002,253.947,0,-1.00E+00,0,0.00E+00,   Error ,60.002,-3.00E+00,0.00E+00,0.00E+00
93,  2022/02/24,16:01:33,105,254.013,0,-1.00E+00,0.00E+00,0.00E+00,   Error ,60.002,254.006,0,1.00E+00,0.00E+00,0.00E+00,   Error ,60.003,253.948,0,-1.00E+00,0,0.00E+00,   Error ,60.002,-1.00E+00,0.00E+00,0.00E+00
94,  2022/02/24,16:01:34,101,254.008,0,-1.00E+00,0.00E+00,0.00E+00,   Error ,60.002,254.005,0,0.00E+00,0.00E+00,0.00E+00,   Error ,60.002,253.949,0,0.00E+00,0,0.00E+00,   Error ,60.002,-1.00E+00,0.00E+00,0.00E+00
95,  2022/02/24,16:01:35,102,263.117,0,0.00E+00,0.00E+00,0.00E+00,   Error ,60.003,263.1,0,-1.00E+00,0.00E+00,0.00E+00,   Error ,60.003,263.04,0,1.00E+00,0,0.00E+00,   Error ,60.002,0.00E+00,0.00E+00,0.00E+00
96,  2022/02/24,16:01:36,108,263.109,0,0.00E+00,0.00E+00,0.00E+00,   Error ,60.002,263.106,0,0.00E+00,0.00E+00,0.00E+00,   Error ,60.001,263.045,0,1.00E+00,0,0.00E+00,   Error ,60.002,0.00E+00,0.00E+00,0.00E+00
97,  2022/02/24,16:01:37,102,263.113,0,-2.00E+00,0.00E+00,0.00E+00,   Error ,60.002,263.106,0,0.00E+00,0.00E+00,0.00E+00,   Error ,60.002,263.041,0,0.00E+00,0,0.00E+00,   Error ,60.001,-1.00E+00,0.00E+00,0.00E+00
98,  2022/02/24,16:01:38,101,263.11,0,0.00E+00,0.00E+00,0.00E+00,   Error ,60.001,263.106,0,-2.00E+00,0.00E+00,0.00E+00,   Error ,60.003,263.052,0,0.00E+00,0,0.00E+00,   Error ,60.002,-2.00E+00,0.00E+00,0.00E+00
99,  2022/02/24,16:01:39,108,263.097,0,-2.00E+00,0.00E+00,0.00E+00,   Error ,60.001,263.096,0,2.00E+00,0.00E+00,0.00E+00,   Error ,60.002,263.037,0,0.00E+00,0,0.00E+00,   Error ,60.002,0.00E+00,0.00E+00,0.00E+00
100,  2022/02/24,16:01:40,101,263.122,0,-1.00E+00,0.00E+00,0.00E+00,   Error ,60.001,263.1,0,0.00E+00,0.00E+00,0.00E+00,   Error ,60.001,263.042,0,1.00E+00,0,0.00E+00,   Error ,60.002,0.00E+00,0.00E+00,0.00E+00
101,  2022/02/24,16:01:41,101,263.096,0,0.00E+00,0.00E+00,0.00E+00,   Error ,60.002,263.095,0,2.00E+00,0.00E+00,0.00E+00,   Error ,60.002,263.038,0,1.00E+00,0,0.00E+00,   Error ,60.002,3.00E+00,0.00E+00,0.00E+00
102,  2022/02/24,16:01:42,104,263.104,0,0.00E+00,0.00E+00,0.00E+00,   Error ,60.002,263.096,0,-1.00E+00,0.00E+00,0.00E+00,   Error ,60.001,263.033,0,2.00E+00,0,0.00E+00,   Error ,60.001,1.00E+00,0.00E+00,0.00E+00
103,  2022/02/24,16:01:43,102,263.106,0,-1.00E+00,0.00E+00,0.00E+00,   Error ,60.003,263.093,0,-1.00E+00,0.00E+00,0.00E+00,   Error ,60.001,263.04,0,1.00E+00,0,0.00E+00,   Error ,60.002,-2.00E+00,0.00E+00,0.00E+00
104,  2022/02/24,16:01:44,101,263.11,0,0.00E+00,0.00E+00,0.00E+00,   Error ,60.003,263.082,0,2.00E+00,0.00E+00,0.00E+00,   Error ,60.002,263.027,0,2.00E+00,0,0.00E+00,   Error ,60.002,3.00E+00,0.00E+00,0.00E+00
105,  2022/02/24,16:01:45,107,263.105,0,-1.00E+00,0.00E+00,0.00E+00,   Error ,60.001,263.101,0,1.00E+00,0.00E+00,0.00E+00,   Error ,60.001,263.039,0,1.00E+00,0,0.00E+00,   Error ,60.002,1.00E+00,0.00E+00,0.00E+00
106,  2022/02/24,16:01:46,101,263.119,0,0.00E+00,0.00E+00,0.00E+00,   Error ,60.001,263.092,0,0.00E+00,0.00E+00,0.00E+00,   Error ,60.002,263.048,0,1.00E+00,0,0.00E+00,   Error ,60.002,2.00E+00,0.00E+00,0.00E+00
107,  2022/02/24,16:01:47,101,263.091,0,1.00E+00,0.00E+00,0.00E+00,   Error ,60.002,263.091,0,2.00E+00,0.00E+00,0.00E+00,   Error ,60.002,263.044,0,0.00E+00,0,0.00E+00,   Error ,60.001,3.00E+00,0.00E+00,0.00E+00
108,  2022/02/24,16:01:48,107,263.11,0,-1.00E+00,0.00E+00,0.00E+00,   Error ,60.002,263.106,0,0.00E+00,0.00E+00,0.00E+00,   Error ,60.002,263.04,0,-1.00E+00,0,0.00E+00,   Error ,60.002,-2.00E+00,0.00E+00,0.00E+00
109,  2022/02/24,16:01:49,101,263.094,0,0.00E+00,0.00E+00,0.00E+00,   Error ,60.002,263.098,0,1.00E+00,0.00E+00,0.00E+00,   Error ,60.002,263.04,0,0.00E+00,0,0.00E+00,   Error ,60.001,1.00E+00,0.00E+00,0.00E+00
110,  2022/02/24,16:01:50,100,263.109,0,0.00E+00,0.00E+00,0.00E+00,   Error ,60.001,263.092,0,1.00E+00,0.00E+00,0.00E+00,   Error ,60.002,263.025,0,1.00E+00,0,0.00E+00,   Error ,60.002,1.00E+00,0.00E+00,0.00E+00
111,  2022/02/24,16:01:51,107,263.104,0,2.00E+00,0.00E+00,0.00E+00,   Error ,60.002,263.108,0,0.00E+00,0.00E+00,0.00E+00,   Error ,60.002,263.04,0,2.00E+00,0,0.00E+00,   Error ,60.002,4.00E+00,0.00E+00,0.00E+00
112,  2022/02/24,16:01:52,102,263.119,0,0.00E+00,0.00E+00,0.00E+00,   Error ,60.001,263.087,0,1.00E+00,0.00E+00,0.00E+00,   Error ,60.002,263.023,0,1.00E+00,0,0.00E+00,   Error ,60.002,1.00E+00,0.00E+00,0.00E+00
113,  2022/02/24,16:01:53,101,263.105,0,-2.00E+00,0.00E+00,0.00E+00,   Error ,60.002,263.088,0,0.00E+00,0.00E+00,0.00E+00,   Error ,60.001,263.035,0,0.00E+00,0,0.00E+00,   Error ,60.002,-2.00E+00,0.00E+00,0.00E+00
114,  2022/02/24,16:01:54,107,263.12,0,-1.00E+00,0.00E+00,0.00E+00,   Error ,60.001,263.091,0,0.00E+00,0.00E+00,0.00E+00,   Error ,60.001,263.029,0,-1.00E+00,0,0.00E+00,   Error ,60.002,-3.00E+00,0.00E+00,0.00E+00
115,  2022/02/24,16:01:55,102,269.972,0,0.00E+00,0.00E+00,0.00E+00,   Error ,60.002,269.977,0,-1.00E+00,0.00E+00,0.00E+00,   Error ,60.003,269.933,0,1.00E+00,0,0.00E+00,   Error ,60.002,1.00E+00,0.00E+00,0.00E+00
116,  2022/02/24,16:01:56,101,270.022,0,0.00E+00,0.00E+00,0.00E+00,   Error ,60.002,270.006,0,1.00E+00,0.00E+00,0.00E+00,   Error ,60.002,269.936,0,-1.00E+00,0,0.00E+00,   Error ,60.002,-1.00E+00,0.00E+00,0.00E+00
117,  2022/02/24,16:01:57,104,270.022,0,-1.00E+00,0.00E+00,0.00E+00,   Error ,60.002,270.001,0,0.00E+00,0.00E+00,0.00E+00,   Error ,60.002,269.941,0,-1.00E+00,0,0.00E+00,   Error ,60.002,-3.00E+00,0.00E+00,0.00E+00
118,  2022/02/24,16:01:58,100,270.02,0,-1.00E+00,0.00E+00,0.00E+00,   Error ,60.002,270.001,0,2.00E+00,0.00E+00,0.00E+00,   Error ,60.002,269.93,0,1.00E+00,0,0.00E+00,   Error ,60.002,3.00E+00,0.00E+00,0.00E+00
119,  2022/02/24,16:01:59,103,270.009,0,0.00E+00,0.00E+00,0.00E+00,   Error ,60.001,270.001,0,-1.00E+00,0.00E+00,0.00E+00,   Error ,60.002,269.94,0,0.00E+00,0,0.00E+00,   Error ,60.001,-1.00E+00,0.00E+00,0.00E+00
120,  2022/02/24,16:02:00,108,270.019,0,0.00E+00,0.00E+00,0.00E+00,   Error ,60.001,270.017,0,0.00E+00,0.00E+00,0.00E+00,   Error ,60.001,269.93,0,1.00E+00,0,0.00E+00,   Error ,60.002,0.00E+00,0.00E+00,0.00E+00
121,  2022/02/24,16:02:01,102,270.009,0,0.00E+00,0.00E+00,0.00E+00,   Error ,60.002,270.005,0,-2.00E+00,0.00E+00,0.00E+00,   Error ,60.002,269.939,0,-1.00E+00,0,0.00E+00,   Error ,60.002,-2.00E+00,0.00E+00,0.00E+00
122,  2022/02/24,16:02:02,102,270.023,0,-1.00E+00,0.00E+00,0.00E+00,   Error ,60.002,270.009,0,1.00E+00,0.00E+00,0.00E+00,   Error ,60.002,269.934,0,0.00E+00,0,0.00E+00,   Error ,60.002,-1.00E+00,0.00E+00,0.00E+00
123,  2022/02/24,16:02:03,104,270.016,0,-2.00E+00,0.00E+00,0.00E+00,   Error ,60.002,270.009,0,0.00E+00,0.00E+00,0.00E+00,   Error ,60.001,269.946,0,0.00E+00,0,0.00E+00,   Error ,60.002,-1.00E+00,0.00E+00,0.00E+00
124,  2022/02/24,16:02:04,100,270.007,0,0.00E+00,0.00E+00,0.00E+00,   Error ,60.001,270.006,0,1.00E+00,0.00E+00,0.00E+00,   Error ,60.002,269.944,0,1.00E+00,0,0.00E+00,   Error ,60.002,1.00E+00,0.00E+00,0.00E+00
125,  2022/02/24,16:02:05,101,270.015,0,-1.00E+00,0.00E+00,0.00E+00,   Error ,60.002,270.008,0,1.00E+00,0.00E+00,0.00E+00,   Error ,60.002,269.947,0,-1.00E+00,0,0.00E+00,   Error ,60.002,-1.00E+00,0.00E+00,0.00E+00
126,  2022/02/24,16:02:06,110,269.998,0,0.00E+00,0.00E+00,0.00E+00,   Error ,60.003,270.001,0,0.00E+00,0.00E+00,0.00E+00,   Error ,60.003,269.944,0,-1.00E+00,0,0.00E+00,   Error ,60.002,-1.00E+00,0.00E+00,0.00E+00
127,  2022/02/24,16:02:07,103,270.023,0,1.00E+00,0.00E+00,0.00E+00,   Error ,60.001,270,0,-1.00E+00,0.00E+00,0.00E+00,   Error ,60.002,269.943,0,-1.00E+00,0,0.00E+00,   Error ,60.002,-1.00E+00,0.00E+00,0.00E+00
128,  2022/02/24,16:02:08,103,270,0,0.00E+00,0.00E+00,0.00E+00,   Error ,60.002,269.995,0,-1.00E+00,0.00E+00,0.00E+00,   Error ,60.002,269.949,0,0.00E+00,0,0.00E+00,   Error ,60.002,-1.00E+00,0.00E+00,0.00E+00
129,  2022/02/24,16:02:09,106,270.009,0,0.00E+00,0.00E+00,0.00E+00,   Error ,60.002,269.987,0,0.00E+00,0.00E+00,0.00E+00,   Error ,60.002,269.94,0,1.00E+00,0,0.00E+00,   Error ,60.002,1.00E+00,0.00E+00,0.00E+00
130,  2022/02/24,16:02:10,101,270.008,0,0.00E+00,0.00E+00,0.00E+00,   Error ,60.002,269.994,0,1.00E+00,0.00E+00,0.00E+00,   Error ,60.002,269.946,0,0.00E+00,0,0.00E+00,   Error ,60.002,1.00E+00,0.00E+00,0.00E+00
131,  2022/02/24,16:02:11,102,270.009,0,0.00E+00,0.00E+00,0.00E+00,   Error ,60.002,269.981,0,0.00E+00,0.00E+00,0.00E+00,   Error ,60.002,269.938,0,0.00E+00,0,0.00E+00,   Error ,60.001,-1.00E+00,0.00E+00,0.00E+00
132,  2022/02/24,16:02:12,106,269.999,0,-2.00E+00,0.00E+00,0.00E+00,   Error ,60.002,269.997,0,-2.00E+00,0.00E+00,0.00E+00,   Error ,60.002,269.937,0,1.00E+00,0,0.00E+00,   Error ,60.002,-4.00E+00,0.00E+00,0.00E+00
133,  2022/02/24,16:02:13,102,270.021,0,-2.00E+00,0.00E+00,0.00E+00,   Error ,60.003,269.995,0,1.00E+00,0.00E+00,0.00E+00,   Error ,60.002,269.929,0,2.00E+00,0,0.00E+00,   Error ,60.002,1.00E+00,0.00E+00,0.00E+00
134,  2022/02/24,16:02:14,101,270.006,0,1.00E+00,0.00E+00,0.00E+00,   Error ,60.002,269.996,0,0.00E+00,0.00E+00,0.00E+00,   Error ,60.003,269.928,0,2.00E+00,0,0.00E+00,   Error ,60.002,2.00E+00,0.00E+00,0.00E+00
135,  2022/02/24,16:02:15,107,276.874,0,0.00E+00,0.00E+00,0.00E+00,   Error ,60.002,276.855,0,0.00E+00,0.00E+00,0.00E+00,   Error ,60.002,276.768,0,0.00E+00,0,0.00E+00,   Error ,60.002,0.00E+00,0.00E+00,0.00E+00
136,  2022/02/24,16:02:16,101,276.895,0,-1.00E+00,0.00E+00,0.00E+00,   Error ,60.001,276.905,0,2.00E+00,0.00E+00,0.00E+00,   Error ,60.002,276.848,0,3.00E+00,0,0.00E+00,   Error ,60.002,4.00E+00,0.00E+00,0.00E+00
137,  2022/02/24,16:02:17,101,276.905,0,-1.00E+00,0.00E+00,0.00E+00,   Error ,60.001,276.886,0,1.00E+00,0.00E+00,0.00E+00,   Error ,60.001,276.818,0,0.00E+00,0,0.00E+00,   Error ,60.001,0.00E+00,0.00E+00,0.00E+00
138,  2022/02/24,16:02:18,104,276.895,0,0.00E+00,0.00E+00,0.00E+00,   Error ,60.002,276.903,0,0.00E+00,0.00E+00,0.00E+00,   Error ,60.002,276.838,0,-1.00E+00,0,0.00E+00,   Error ,60.002,-1.00E+00,0.00E+00,0.00E+00
139,  2022/02/24,16:02:19,102,276.909,0,0.00E+00,0.00E+00,0.00E+00,   Error ,60.002,276.887,0,2.00E+00,0.00E+00,0.00E+00,   Error ,60.001,276.835,0,1.00E+00,0,0.00E+00,   Error ,60.002,3.00E+00,0.00E+00,0.00E+00
140,  2022/02/24,16:02:20,101,276.9,0,0.00E+00,0.00E+00,0.00E+00,   Error ,60.002,276.889,0,0.00E+00,0.00E+00,0.00E+00,   Error ,60.002,276.829,0,1.00E+00,0,0.00E+00,   Error ,60.002,0.00E+00,0.00E+00,0.00E+00
141,  2022/02/24,16:02:21,107,276.908,0,-2.00E+00,0.00E+00,0.00E+00,   Error ,60.002,276.908,0,3.00E+00,0.00E+00,0.00E+00,   Error ,60.001,276.837,0,0.00E+00,0,0.00E+00,   Error ,60.002,1.00E+00,0.00E+00,0.00E+00
142,  2022/02/24,16:02:22,102,276.905,0,0.00E+00,0.00E+00,0.00E+00,   Error ,60.002,276.904,0,1.00E+00,0.00E+00,0.00E+00,   Error ,60.001,276.83,0,1.00E+00,0,0.00E+00,   Error ,60.002,2.00E+00,0.00E+00,0.00E+00
143,  2022/02/24,16:02:23,101,276.91,0,-2.00E+00,0.00E+00,0.00E+00,   Error ,60.002,276.899,0,0.00E+00,0.00E+00,0.00E+00,   Error ,60.003,276.834,0,2.00E+00,0,0.00E+00,   Error ,60.002,0.00E+00,0.00E+00,0.00E+00
144,  2022/02/24,16:02:24,108,276.919,0,-1.00E+00,0.00E+00,0.00E+00,   Error ,60.001,276.906,0,1.00E+00,0.00E+00,0.00E+00,   Error ,60.002,276.843,0,1.00E+00,0,0.00E+00,   Error ,60.002,1.00E+00,0.00E+00,0.00E+00
145,  2022/02/24,16:02:25,102,276.912,0,0.00E+00,0.00E+00,0.00E+00,   Error ,60.002,276.907,0,0.00E+00,0.00E+00,0.00E+00,   Error ,60.002,276.837,0,0.00E+00,0,0.00E+00,   Error ,60.001,0.00E+00,0.00E+00,0.00E+00
146,  2022/02/24,16:02:26,101,276.912,0,-1.00E+00,0.00E+00,0.00E+00,   Error ,60.001,276.897,0,2.00E+00,0.00E+00,0.00E+00,   Error ,60.001,276.85,0,0.00E+00,0,0.00E+00,   Error ,60.002,2.00E+00,0.00E+00,0.00E+00
147,  2022/02/24,16:02:27,104,276.915,0,0.00E+00,0.00E+00,0.00E+00,   Error ,60.002,276.896,0,2.00E+00,0.00E+00,0.00E+00,   Error ,60.002,276.844,0,1.00E+00,0,0.00E+00,   Error ,60.002,2.00E+00,0.00E+00,0.00E+00
148,  2022/02/24,16:02:28,102,276.898,0,-2.00E+00,0.00E+00,0.00E+00,   Error ,60.002,276.884,0,-2.00E+00,0.00E+00,0.00E+00,   Error ,60.002,276.852,0,1.00E+00,0,0.00E+00,   Error ,60.002,-3.00E+00,0.00E+00,0.00E+00
149,  2022/02/24,16:02:29,101,276.911,0,1.00E+00,0.00E+00,0.00E+00,   Error ,60.002,276.904,0,-1.00E+00,0.00E+00,0.00E+00,   Error ,60.002,276.836,0,1.00E+00,0,0.00E+00,   Error ,60.002,1.00E+00,0.00E+00,0.00E+00
150,  2022/02/24,16:02:30,107,276.9,0,-2.00E+00,0.00E+00,0.00E+00,   Error ,60.002,276.886,0,0.00E+00,0.00E+00,0.00E+00,   Error ,60.001,276.843,0,1.00E+00,0,0.00E+00,   Error ,60.002,-1.00E+00,0.00E+00,0.00E+00
151,  2022/02/24,16:02:31,102,276.9,0,-1.00E+00,0.00E+00,0.00E+00,   Error ,60.002,276.893,0,2.00E+00,0.00E+00,0.00E+00,   Error ,60.002,276.823,0,-1.00E+00,0,0.00E+00,   Error ,60.002,0.00E+00,0.00E+00,0.00E+00
152,  2022/02/24,16:02:32,103,276.912,0,-2.00E+00,0.00E+00,0.00E+00,   Error ,60.001,276.886,0,2.00E+00,0.00E+00,0.00E+00,   Error ,60.002,276.843,0,0.00E+00,0,0.00E+00,   Error ,60.002,0.00E+00,0.00E+00,0.00E+00
153,  2022/02/24,16:02:33,105,276.907,0,0.00E+00,0.00E+00,0.00E+00,   Error ,60.001,276.888,0,1.00E+00,0.00E+00,0.00E+00,   Error ,60.001,276.817,0,2.00E+00,0,0.00E+00,   Error ,60.002,2.00E+00,0.00E+00,0.00E+00
154,  2022/02/24,16:02:34,102,276.902,0,0.00E+00,0.00E+00,0.00E+00,   Error ,60.001,276.887,0,1.00E+00,0.00E+00,0.00E+00,   Error ,60.002,276.835,0,1.00E+00,0,0.00E+00,   Error ,60.001,3.00E+00,0.00E+00,0.00E+00
155,  2022/02/24,16:02:35,102,283.789,0,-1.00E+00,0.00E+00,0.00E+00,   Error ,60.002,283.808,0,0.00E+00,0.00E+00,0.00E+00,   Error ,60.003,283.697,0,0.00E+00,0,0.00E+00,   Error ,60.002,-1.00E+00,0.00E+00,0.00E+00
156,  2022/02/24,16:02:36,108,283.813,0,-1.00E+00,0.00E+00,0.00E+00,   Error ,60.002,283.79,0,1.00E+00,0.00E+00,0.00E+00,   Error ,60.001,283.719,0,0.00E+00,0,0.00E+00,   Error ,60.001,1.00E+00,0.00E+00,0.00E+00
157,  2022/02/24,16:02:37,102,283.807,0,1.00E+00,0.00E+00,0.00E+00,   Error ,60.002,283.803,0,0.00E+00,0.00E+00,0.00E+00,   Error ,60.002,283.715,0,-1.00E+00,0,0.00E+00,   Error ,60.002,0.00E+00,0.00E+00,0.00E+00
158,  2022/02/24,16:02:38,102,283.826,0,-1.00E+00,0.00E+00,0.00E+00,   Error ,60.002,283.79,0,-1.00E+00,0.00E+00,0.00E+00,   Error ,60.001,283.72,0,-1.00E+00,0,0.00E+00,   Error ,60.002,-2.00E+00,0.00E+00,0.00E+00
159,  2022/02/24,16:02:39,108,283.799,0,-1.00E+00,0.00E+00,0.00E+00,   Error ,60.002,283.801,0,2.00E+00,0.00E+00,0.00E+00,   Error ,60.002,283.726,0,1.00E+00,0,0.00E+00,   Error ,60.002,1.00E+00,0.00E+00,0.00E+00
160,  2022/02/24,16:02:40,102,283.822,0,-2.00E+00,0.00E+00,0.00E+00,   Error ,60.003,283.798,0,0.00E+00,0.00E+00,0.00E+00,   Error ,60.001,283.734,0,0.00E+00,0,0.00E+00,   Error ,60.002,-2.00E+00,0.00E+00,0.00E+00
161,  2022/02/24,16:02:41,101,283.811,0,-3.00E+00,0.00E+00,0.00E+00,   Error ,60.002,283.806,0,2.00E+00,0.00E+00,0.00E+00,   Error ,60.002,283.719,0,0.00E+00,0,0.00E+00,   Error ,60.002,-1.00E+00,0.00E+00,0.00E+00
162,  2022/02/24,16:02:42,106,283.829,0,-1.00E+00,0.00E+00,0.00E+00,   Error ,60.002,283.797,0,1.00E+00,0.00E+00,0.00E+00,   Error ,60.002,283.731,0,0.00E+00,0,0.00E+00,   Error ,60.002,0.00E+00,0.00E+00,0.00E+00
163,  2022/02/24,16:02:43,100,283.814,0,-1.00E+00,0.00E+00,0.00E+00,   Error ,60.001,283.804,0,1.00E+00,0.00E+00,0.00E+00,   Error ,60.002,283.731,0,0.00E+00,0,0.00E+00,   Error ,60.002,0.00E+00,0.00E+00,0.00E+00
164,  2022/02/24,16:02:44,102,283.815,0,-2.00E+00,0.00E+00,0.00E+00,   Error ,60.002,283.798,0,0.00E+00,0.00E+00,0.00E+00,   Error ,60.003,283.737,0,-2.00E+00,0,0.00E+00,   Error ,60.002,-3.00E+00,0.00E+00,0.00E+00
165,  2022/02/24,16:02:45,108,283.804,0,-1.00E+00,0.00E+00,0.00E+00,   Error ,60.001,283.809,0,0.00E+00,0.00E+00,0.00E+00,   Error ,60.002,283.733,0,1.00E+00,0,0.00E+00,   Error ,60.003,0.00E+00,0.00E+00,0.00E+00
166,  2022/02/24,16:02:46,102,283.822,0,-1.00E+00,0.00E+00,0.00E+00,   Error ,60.002,283.811,0,1.00E+00,0.00E+00,0.00E+00,   Error ,60.002,283.742,0,0.00E+00,0,0.00E+00,   Error ,60.001,0.00E+00,0.00E+00,0.00E+00
167,  2022/02/24,16:02:47,100,283.802,0,1.00E+00,0.00E+00,0.00E+00,   Error ,60.003,283.813,0,1.00E+00,0.00E+00,0.00E+00,   Error ,60.002,283.732,0,2.00E+00,0,0.00E+00,   Error ,60.001,4.00E+00,0.00E+00,0.00E+00
168,  2022/02/24,16:02:48,104,283.822,0,-1.00E+00,0.00E+00,0.00E+00,   Error ,60.002,283.804,0,2.00E+00,0.00E+00,0.00E+00,   Error ,60.001,283.731,0,0.00E+00,0,0.00E+00,   Error ,60.002,2.00E+00,0.00E+00,0.00E+00
169,  2022/02/24,16:02:49,101,283.807,0,-4.00E+00,0.00E+00,0.00E+00,   Error ,60.002,283.802,0,1.00E+00,0.00E+00,0.00E+00,   Error ,60.003,283.746,0,-1.00E+00,0,0.00E+00,   Error ,60.002,-3.00E+00,0.00E+00,0.00E+00
170,  2022/02/24,16:02:50,101,283.823,0,-1.00E+00,0.00E+00,0.00E+00,   Error ,60.002,283.796,0,1.00E+00,0.00E+00,0.00E+00,   Error ,60.002,283.733,0,1.00E+00,0,0.00E+00,   Error ,60.002,0.00E+00,0.00E+00,0.00E+00
171,  2022/02/24,16:02:51,108,283.816,0,-2.00E+00,0.00E+00,0.00E+00,   Error ,60.002,283.8,0,0.00E+00,0.00E+00,0.00E+00,   Error ,60.002,283.736,0,0.00E+00,0,0.00E+00,   Error ,60.003,-2.00E+00,0.00E+00,0.00E+00
172,  2022/02/24,16:02:52,101,283.815,0,-2.00E+00,0.00E+00,0.00E+00,   Error ,60.002,283.81,0,-1.00E+00,0.00E+00,0.00E+00,   Error ,60.002,283.74,0,0.00E+00,0,0.00E+00,   Error ,60.002,-2.00E+00,0.00E+00,0.00E+00
173,  2022/02/24,16:02:53,101,283.806,0,-1.00E+00,0.00E+00,0.00E+00,   Error ,60.001,283.797,0,0.00E+00,0.00E+00,0.00E+00,   Error ,60.002,283.748,0,1.00E+00,0,0.00E+00,   Error ,60.001,0.00E+00,0.00E+00,0.00E+00
174,  2022/02/24,16:02:54,107,283.82,0,-3.00E+00,0.00E+00,0.00E+00,   Error ,60.002,283.81,0,2.00E+00,0.00E+00,0.00E+00,   Error ,60.001,283.74,0,1.00E+00,0,0.00E+00,   Error ,60.001,0.00E+00,0.00E+00,0.00E+00
175,  2022/02/24,16:02:55,102,290.823,0,0.00E+00,0.00E+00,0.00E+00,   Error ,60.002,290.754,0,-1.00E+00,0.00E+00,0.00E+00,   Error ,60.002,290.72,0,0.00E+00,0,0.00E+00,   Error ,60.003,-1.00E+00,0.00E+00,0.00E+00
176,  2022/02/24,16:02:56,101,290.806,0,-1.00E+00,0.00E+00,0.00E+00,   Error ,60.001,290.801,0,1.00E+00,0.00E+00,0.00E+00,   Error ,60.002,290.731,0,-1.00E+00,0,0.00E+00,   Error ,60.002,0.00E+00,0.00E+00,0.00E+00
177,  2022/02/24,16:02:57,104,290.803,0,0.00E+00,0.00E+00,0.00E+00,   Error ,60.001,290.778,0,0.00E+00,0.00E+00,0.00E+00,   Error ,60.002,290.742,0,2.00E+00,0,0.00E+00,   Error ,60.002,2.00E+00,0.00E+00,0.00E+00
178,  2022/02/24,16:02:58,100,290.797,0,1.00E+00,0.00E+00,0.00E+00,   Error ,60.002,290.789,0,0.00E+00,0.00E+00,0.00E+00,   Error ,60.001,290.718,0,2.00E+00,0,0.00E+00,   Error ,60.002,2.00E+00,0.00E+00,0.00E+00
179,  2022/02/24,16:02:59,102,290.798,0,-1.00E+00,0.00E+00,0.00E+00,   Error ,60.002,290.799,0,1.00E+00,0.00E+00,0.00E+00,   Error ,60.002,290.734,0,0.00E+00,0,0.00E+00,   Error ,60.002,0.00E+00,0.00E+00,0.00E+00
180,  2022/02/24,16:03:00,107,290.794,0,0.00E+00,0.00E+00,0.00E+00,   Error ,60.002,290.792,0,2.00E+00,0.00E+00,0.00E+00,   Error ,60.002,290.717,0,1.00E+00,0,0.00E+00,   Error ,60.002,3.00E+00,0.00E+00,0.00E+00
